,review-star-rating,review-title,review-date,avp-badge,review-body,helpful-vote-statement,review-id,review-image-tile,product_name,ASIN,star_rating,product_id,helpful_votes
243,1.0 out of 5 stars,Very bad product,2018-12-14,Verified Purchase,The product is really bad. It was damaged. The wire system is really complex and looks shabby. Struggle of life becomes real when you try to put the phone on charge. Recommend you never buy,3 people found this helpful,R7VOIFRR613KP,,Shopizone®-Wooden-Charging-Cradle-Natural,B07GCNPCY3,1.0,B07GCNPCY3,3
244,1.0 out of 5 stars,Fraud Worst Product,2019-08-03,Verified Purchase,I recently bought this and requested for a replacement as the product was not working..  the replacement was made and delivered to my residence. I was out of town and was back on 2nd august. When i tried using it the product did not connect and non of my devices were charging...It's a total rip off... sorry to say but this vendor is just cheating us.....,,R19E1IXSRMT0DV,,Shopizone®-Wooden-Charging-Cradle-Natural,B07GCNPCY3,1.0,B07GCNPCY3,0
245,1.0 out of 5 stars,Dont Buy No good Quality.,2019-03-08,Verified Purchase,"I bought and  this product at the end of November 2018, now one of it is not working to mecnaic he says its waste of money and advised to use original charger and ALL Don't buy waste of Money.",,R104AE7EYQ0QZ4,,Shopizone®-Wooden-Charging-Cradle-Natural,B07GCNPCY3,1.0,B07GCNPCY3,0
246,5.0 out of 5 stars,A perfect piece,2019-04-20,Verified Purchase,"Optimal size, perfectly carved. Inbuilt adapter with best charging capacity. Attractive",,R2YV6GSXUHLJ4B,,Shopizone®-Wooden-Charging-Cradle-Natural,B07GCNPCY3,5.0,B07GCNPCY3,0
247,5.0 out of 5 stars,A perfect little stand.,2019-08-10,Verified Purchase,"It’s very well made, great finishing and the existing wireless charger fits seamlessly into the stand. Totally worth it and recommended. Love it!",,R3GS2MUHINOO74,,AE-Accessories-Compatible-Charging-Nightstand,B0714CXQ6K,5.0,B0714CXQ6K,0
248,5.0 out of 5 stars,Good Stand For Apple Watch,2019-10-19,Verified Purchase,Good one. Good stand to rest your apple watch after a day's hard work.,,R35J05I9YVUABB,,AE-Accessories-Compatible-Charging-Nightstand,B0714CXQ6K,5.0,B0714CXQ6K,0
249,5.0 out of 5 stars,Worth to buy,2019-07-28,Verified Purchase,Easy to charge watch,,RXJATZSVKHKP9,,AE-Accessories-Compatible-Charging-Nightstand,B0714CXQ6K,5.0,B0714CXQ6K,0
250,5.0 out of 5 stars,Must have for apple watch,2019-10-13,Verified Purchase,"Very useful, a mini dock for the watch.",,R1VFSKNMG5D7VZ,,AE-Accessories-Compatible-Charging-Nightstand,B0714CXQ6K,5.0,B0714CXQ6K,0
251,5.0 out of 5 stars,series 5 44mm,2019-10-23,Verified Purchase,Compact and nice fit for series 5 44mm,,R1JMG73DM0IDIT,,AE-Accessories-Compatible-Charging-Nightstand,B0714CXQ6K,5.0,B0714CXQ6K,0
252,5.0 out of 5 stars,good,2018-10-05,Verified Purchase,Good,,R2QAV7XJOSK2QC,,AE-Accessories-Compatible-Charging-Nightstand,B0714CXQ6K,5.0,B0714CXQ6K,0
253,2.0 out of 5 stars,not value for money,2019-09-16,Verified Purchase,size very small . not value for money.,,R3BR8PVDDOKG95,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,2.0,B016ONVUJG,0
254,2.0 out of 5 stars,Don’t buy.,2019-10-05,Verified Purchase,"I kinda regret buying this. Even after setting this up, the wires are a mess. Using this only makes your charging process harder.",,R3PKEND694CNR0,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,2.0,B016ONVUJG,0
255,4.0 out of 5 stars,Good product,2019-10-27,Verified Purchase,Worth product to have since you can keep all at one place,,R1JTG8K3PKOC9B,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,4.0,B016ONVUJG,0
256,1.0 out of 5 stars,Not worth it !!,2019-10-01,Verified Purchase,too expensive does not solve the issue of multiple wires. also it does not have space to keep all the wires.,,R3DUOAFUPY6ACF,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,1.0,B016ONVUJG,0
257,1.0 out of 5 stars,Not useful,2019-11-11,Verified Purchase,Not useful,,R3A5RWFN4KRX56,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,1.0,B016ONVUJG,0
258,5.0 out of 5 stars,It is good,2015-12-08,Verified Purchase,Value for money,One person found this helpful,R3V69VRG60Y33T,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,5.0,B016ONVUJG,One
259,5.0 out of 5 stars,Spent 42k on watch so I bought this stand lso,2019-09-27,Verified Purchase,Very good build of this stand... Almost better than my way built... It's grip is good.. it's look cool on table...,7 people found this helpful,R3FP4BEDHSU2RE,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,5.0,B016ONVUJG,7
260,5.0 out of 5 stars,Design is superb,2019-08-12,Verified Purchase,I loved the price and design. Charging interface is really class. it does hold the watch very well and it odes looks good.,3 people found this helpful,R2LNIK8JSC1YXU,,AE-Accessories-Compatible-Universal-Silicone,B016ONVUJG,5.0,B016ONVUJG,3
261,1.0 out of 5 stars,Time consuming,2019-12-06,Verified Purchase,"take long time for charging , its is not quick charging device",,R16CFUMADSF0PR,,Powerup-Charged-Wireless-Charging-Connecting,B07YWQ54YV,1.0,B07YWQ54YV,0
262,4.0 out of 5 stars,Nice charger. Worth it,2017-12-08,Verified Purchase,"The desktop charger is good. But pricy it may seem. But compared to others it is best in deal.The charger doesn't get heated up (like posted in many reviews) unless you tax it heavily.Product is good. Qualcomm charger 3.0 is not for iPhone fast chargingCharging time remains normal unless you have a phone that supports smart chargingIf you can spend go for the product. Remember the other wall chargers have alternating output to 3.1 A this can give you 8A. That's what you are paying.Mivi is an Indian brand but made in China. But their service is awesome. Within minutes they answer your queries. The biggest plus point that covers your devicePros:1. High productivity2. No issue of over heating as stated in few reviews3. Multiple charging at Same time4. Amazing prompt fast Mivi Customer care5. 1 year warranty6. Especially useful in travel where most Hotels give only one socket and you have 5 devices to chargeCons:1. Is pricey. But combine cost of 5 chargers it turns out to be the same or more.2. No earthing3. Charger cable to charger difficult to remove4. No indicator light that device is chargingOverall you can go for it. Wonderful product with good support by whatsapp and phone from Mivi TeamI have used for iPhone 6s. Works fine and is not damaging. Also used in kindle, iPad.",47 people found this helpful,R33CEHFP6X4OJN,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,4.0,B06XD94JHM,47
263,5.0 out of 5 stars,Excellent Product & Must have for family having more than 2 smartphones and other gadgets.,2017-09-07,Verified Purchase,"I was skeptical to buy this product due to its price vs functionality, However I purchased the product due to my confidence in Amazon returns, and to my surprise this is really the real deal. Fast charging port does its job properly, even the other ports are very efficient. I had a multi socket will plugs in all sockets. This not only organized the mess of Plugs & Cables but increased the charging capacity for my gadgets. I would recommend this product for all who own more than 2 phones in the family. The size is also compact and sleek. Due to this product I got another MIVI product without hesitation.",22 people found this helpful,R2D1HY5KAB4IAU,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,5.0,B06XD94JHM,22
264,5.0 out of 5 stars,PERFECT CHARGER. VERY SATISFIED,2017-09-15,Verified Purchase,"It's about two month , working perfectly . A nice feature in this charger is, it automatically senses the battery fully charged and stops charging. I can charge my lenovo, samsung and iphone at the same time. One more thing I would like to mention. We have to directly put the charger on electric plug outlet, which is some times inconvenient. This Mivi charging hub is connected with a cable to electric outlet, which I find much convenient for connecting mobiles.",14 people found this helpful,R2TUNFEQMAB39Y,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,5.0,B06XD94JHM,14
265,5.0 out of 5 stars,"Ships quickly, good customer service, great product, compatible with iPhone",2018-05-20,Verified Purchase,"This is the second multi-port charger that I bought after the Energizer one and to be honest I really love it! The customer service responds quickly enough, this has an actual 1 year warranty. I'm very careful about using different chargers with my iPhone as I've seen the phone get a little warm when I don't use the official charger.I did some voltage measurements on the output ports, the quickcharge port gives 4.98V while the remaining ones are at 5.16V. I think this might be because there is a second voltage regulator for compliance on the quickcharge port. The USB spec allows 4.75-5.25V, I've seen that my iPhone charger gives about 5.05V while the samsung one puts out about 5.3V.Due to the better voltage regulation, do use the quickcharge port when using with the iPhone. Practically, I've observed that the phone remains cool when I use the quickcharge port or the official charger.The quickcharge port will only speed up charging if there is a compatible phone connected to it. Also, the device only warms up slightly even when all ports are used",8 people found this helpful,R11CDKMXNXCW8V,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,5.0,B06XD94JHM,8
266,5.0 out of 5 stars,This is especially useful to me while travelling in public/private transport or stopping ...,2017-06-30,Verified Purchase,"This device deserves an admiration!! This one and only of its kind dude, satisfies the complete charging needs of a set of all mobile devices family. Be it an android, ios or windows device.. you name it, Mivi hub feeds it.This is especially useful to me while travelling in public/private transport or stopping over for a stay at any hotel wherever there is a shortage of power outlets, this one comes really handyand I don't need to worry about the adapter for charging it within recommended ampere current thanks to the smart turbo charging USB ports.Awesome product!! Go for it without any doubts..Mivi Desktop USB Charging Station HUB: [ Qualcomm® Quick ChargeTM3.0 certified] 5 port 8A USB Turbo charging adapter with fast charging and turbo charging compatible with all mobiles, tablets and more (Black)",7 people found this helpful,R1447R2HM5NBKH,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,5.0,B06XD94JHM,7
267,5.0 out of 5 stars,Nice Product.. as expected.,2017-09-05,Verified Purchase,"I have received this product about a week ago. As expected there is no micro-usb cable.I am using this to charge Moto G4 plus, Lenovo pad, Le eco 2, Xiaomi redmi mobile phones and it works fine.The charging time for the Moto g4 plus is same as that with the original turbo charger on the high charge port (other mobiles comparison I have not checked).The build quality of the charger is good. The extension wire is about 1 mtr long and is of good quality.Overall I am satisfied with the product.",5 people found this helpful,R2JGU6L5DV3UJK,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,5.0,B06XD94JHM,5
268,5.0 out of 5 stars,BEST MULTI USB CHARGING HUB-5 stars out of 5...,2018-12-19,Verified Purchase,"MIVI DC58QCC3 DESKTOP USB TURBO CHARGER HUB=Best MULTI USB CHARGING HUB,1 Qualcomm 3.0 fast charge port & 4 regular ports,FAST CHARGE PORT - I HAVE BEEN USING TO CHARGE “iPad Pro 2017 “10inch -It full charges the device in same time as iPads official charger,Also used Qualcomm 3.0 port to charge- Mi max 2 phone which has 5000 mah battery,similar result as earlier,charges the device in similar time as official charger ,Regular ports also charges devices fine with decent charging speed,Have charged multiple devices 3 to 5 on different occasions without any issues...5stars out of 5 ...",2 people found this helpful,R3B9IM74W2BW71,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,5.0,B06XD94JHM,2
269,2.0 out of 5 stars,A useless product,2018-11-11,Verified Purchase,Even the so called fast charging slot charges slower than normal chargers. Totally disappointed at buying this product. Losing faith in Amazon as I have ended up buying many such products from Amazon.,4 people found this helpful,R2P5E1LACI7B0,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,2.0,B06XD94JHM,4
270,1.0 out of 5 stars,Worthless....,2017-08-27,Verified Purchase,Nothing but a hyped and glamourised version of a multi port USB charger. The usp of quick charge port doesn't work. Instinctively I purchased two unit. One of my bad online choices.,8 people found this helpful,R3O9W1TNU13B3T,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,1.0,B06XD94JHM,8
271,5.0 out of 5 stars,A must for travellers,2018-02-21,Verified Purchase,"Came to know about this from MSK vlogs. Really a good product and got a good price in lightning deal. All the ports work fine and it is really very handy if you are travelling and want to charge your USB devices at a time, maybe it your mobile phone or Power Bank or action cameras.",4 people found this helpful,R2OXWISRNFOUCL,,Mivi-DC58QC3-Desktop-Turbo-Charger,B06XD94JHM,5.0,B06XD94JHM,4
272,5.0 out of 5 stars,Good stand. Fits both 38 and 42 mm.,2019-10-17,Verified Purchase,"Compact and lightweightIt features an open dock design, which allows it to be easily used with Apple Watch’s bundled magnetic charging puck.Fully compatible with the wearable’s ""Nightstand"" mode, it can charge Apple Watch regardless of whether its strap is closed or open.It is made from durable TPU material and comes with a slip-resistant ""Nanotac"" base.There’s also an adhesive silicone pad, which ensures better compatibility with the 38mm model.The stand works equally well with all Apple Watch models, from Series 1 to Series 4",One person found this helpful,R2FZC03HMJFRLN,,Cozycase-Apple-Watch-Stand-44mm,B07Z9T67GY,5.0,B07Z9T67GY,One
273,5.0 out of 5 stars,Good stand. Fits both 38 and 42 mm.,2019-10-17,Verified Purchase,"Compact and lightweightIt features an open dock design, which allows it to be easily used with Apple Watch’s bundled magnetic charging puck.Fully compatible with the wearable’s ""Nightstand"" mode, it can charge Apple Watch regardless of whether its strap is closed or open.It is made from durable TPU material and comes with a slip-resistant ""Nanotac"" base.There’s also an adhesive silicone pad, which ensures better compatibility with the 38mm model.The stand works equally well with all Apple Watch models, from Series 1 to Series 4",One person found this helpful,R2FZC03HMJFRLN,,Cozycase-Apple-Watch-Stand-44mm,B07WTSZPNQ,5.0,B07WTSZPNQ,One
274,5.0 out of 5 stars,Very useful,2019-11-03,Verified Purchase,Very useful dock,,R1SCUWGC37HQD4,,OOOUSE-Charging-Silicone-AirPods-Included,B07S5HS6H8,5.0,B07S5HS6H8,0
275,5.0 out of 5 stars,Get the plastic variant.,2019-05-06,Verified Purchase,"Regd the Black Plastic Variant.Disclosure - I received a coupon from the seller to try out the plastic variant after I was dissatisfied with the aluminium variant.This one looks quite good. the customisable felt pads are a nice touch. Have not faced issue with charging on this one.Plastic material feels firm and comes with an option to stick to the table.The below applies to the aluminium variant,The aluminium stand has odd proportions causing watches to have a small gap between bottom of watch and the bottom of the stand, (when connected to the charging cable) causing the watch to slowly drop from the magnetic charger.As a result I often find the watch disconnected after a day or so - with 10% charge left.EDIT: After a a month or so of use, I'm bumping it up to 3 stars. I've discovered that this works better with the Apple Watch charging cable that came with the watch - rather than the replacement cable (also from Apple). My theory is that the replacement cable is not magnetic enough and causes the watch to slip quite easily. The in-box cable takes a day or two to slip. To prevent the slipping problem completely, I've used a flat piece of wood (about 2 mm thick) over the silicone/rubber mat under the watch. This ensures that the watch doesn't drop too much and works to keep it charging.Would I recommend it over other stands - probably no. But considering the lack of accessories for the Apple Watch in India - I'd say this is better than nothing. I can work with it.(tested with Series 3, 42mm)",2 people found this helpful,R1RK000FMBMTRE,,Gelink-Docking-Organizer-Smartphones-Compatible,B07VZLWQRF,5.0,B07VZLWQRF,2
276,5.0 out of 5 stars,Gelink is superb,2019-04-10,Verified Purchase,"This product is perfect for Apple watch series 4, 44 mm charging dock. It fits precisely with Original Apple watch magnetic charger. Aluminum construction and hardness is perfect. This less known product is really a worth purchase.",4 people found this helpful,R1IR88RKNOLCSP,,Gelink-Docking-Organizer-Smartphones-Compatible,B07VZLWQRF,5.0,B07VZLWQRF,4
